,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
342,342,2022-02-12 07:46:50+00:00,1.49e+18,"During the public relations program in Karhal Vidhan Sabha, the affection, support and enthusiasm of the workers as well as the regional public is being seen on sight...",shivpalsinghyad,"['During', 'the', 'public', 'relations', 'program', 'in', 'Karhal', 'Vidhan', 'Sabha,', 'the', 'affection,', 'support', 'and', 'enthusiasm', 'of', 'the', 'workers', 'as', 'well', 'as', 'the', 'regional', 'public', 'is', 'being', 'seen', 'on', 'sight...']",SP,"During the public relations program in Karhal Vidhan Sabha, the affection, support and enthusiasm of the workers as well as the regional public is being seen on sight...",0.8779,False,1
343,343,2022-02-12 06:58:03+00:00,1.49e+18,"Tribute to the founder of Arya Samaj, timeless thinker and social reformer Swami Dayanand Saraswati ji on his virtuous memory.",shivpalsinghyad,"['Tribute', 'to', 'the', 'founder', 'of', 'Arya', 'Samaj,', 'timeless', 'thinker', 'and', 'social', 'reformer', 'Swami', 'Dayanand', 'Saraswati', 'ji', 'on', 'his', 'virtuous', 'memory.']",SP,"Tribute to the founder of Arya Samaj, timeless thinker and social reformer Swami Dayanand Saraswati ji on his virtuous memory.",0.5267,False,1
344,344,2022-02-12 04:20:54+00:00,1.49e+18,"Akhilesh has become a symbol of change against inflation, unemployment and hatred. He is the hope of millions of hearts. My dear brothers and sisters of Karhal, give them so much love, blessings and support, that it should resonate throughout the country.",shivpalsinghyad,"['Akhilesh', 'has', 'become', 'a', 'symbol', 'of', 'change', 'against', 'inflation,', 'unemployment', 'and', 'hatred.', 'He', 'is', 'the', 'hope', 'of', 'millions', 'of', 'hearts.', 'My', 'dear', 'brothers', 'and', 'sisters', 'of', 'Karhal,', 'give', 'them', 'so', 'much', 'love,', 'blessings', 'and', 'support,', 'that', 'it', 'should', 'resonate', 'throughout', 'the', 'country.']",SP,"Akhilesh has become a symbol of change against inflation, unemployment and hatred. He is the hope of millions of hearts. My dear brothers and sisters of Karhal, give them so much love, blessings and support, that it should resonate throughout the country.",0.8534,False,1
345,345,2022-02-12 03:17:25+00:00,1.49e+18,"Sacrifice always gives peace and contentment. Do not divide poverty through socialism, distribute prosperity among themselves. Revolution is not possible in pieces, but only through collective unity. Economic equality can strengthen mutual brotherhood. This is possible only through all-round development.",shivpalsinghyad,"['Sacrifice', 'always', 'gives', 'peace', 'and', 'contentment.', 'Do', 'not', 'divide', 'poverty', 'through', 'socialism,', 'distribute', 'prosperity', 'among', 'themselves.', 'Revolution', 'is', 'not', 'possible', 'in', 'pieces,', 'but', 'only', 'through', 'collective', 'unity.', 'Economic', 'equality', 'can', 'strengthen', 'mutual', 'brotherhood.', 'This', 'is', 'possible', 'only', 'through', 'all-round', 'development.']",SP,"Sacrifice always gives peace and contentment. Do not divide poverty through socialism, distribute prosperity among themselves. Revolution is not possible in pieces, but only through collective unity. Economic equality can strengthen mutual brotherhood. This is possible only through all-round development.",0.7783,False,1
346,346,2022-02-11 19:25:11+00:00,1.49e+18,Campaigned in favor of SP candidate Sarvesh Shakya from Etawah Sadar. Make them victorious with huge votes.,shivpalsinghyad,"['Campaigned', 'in', 'favor', 'of', 'SP', 'candidate', 'Sarvesh', 'Shakya', 'from', 'Etawah', 'Sadar.', 'Make', 'them', 'victorious', 'with', 'huge', 'votes.']",SP,Campaigned in favor of SP candidate Sarvesh Shakya from Etawah Sadar. Make them victorious with huge votes.,0.6124,False,1
347,347,2022-02-11 16:11:02+00:00,1.49e+18,"Today I met people in Bichpuri Kheda, Hazratpura, Bhaisarai, Sonai and Kataiyapur. I am overwhelmed by the love and enthusiasm received during this time.",shivpalsinghyad,"['Today', 'I', 'met', 'people', 'in', 'Bichpuri', 'Kheda,', 'Hazratpura,', 'Bhaisarai,', 'Sonai', 'and', 'Kataiyapur.', 'I', 'am', 'overwhelmed', 'by', 'the', 'love', 'and', 'enthusiasm', 'received', 'during', 'this', 'time.']",SP,"Today I met people in Bichpuri Kheda, Hazratpura, Bhaisarai, Sonai and Kataiyapur. I am overwhelmed by the love and enthusiasm received during this time.",0.8074,False,1
348,348,2022-02-11 08:06:07+00:00,1.49e+18,"In the first phase, news of low turnout is coming in many districts. Voting is not only your right but it is also a sacred duty. Only an aware voter can change the condition of the country and the state. Booster dose is needed. Participate more and more in this great sacrifice of democracy.",shivpalsinghyad,"['In', 'the', 'first', 'phase,', 'news', 'of', 'low', 'turnout', 'is', 'coming', 'in', 'many', 'districts.', 'Voting', 'is', 'not', 'only', 'your', 'right', 'but', 'it', 'is', 'also', 'a', 'sacred', 'duty.', 'Only', 'an', 'aware', 'voter', 'can', 'change', 'the', 'condition', 'of', 'the', 'country', 'and', 'the', 'state.', 'Booster', 'dose', 'is', 'needed.', 'Participate', 'more', 'and', 'more', 'in', 'this', 'great', 'sacrifice', 'of', 'democracy.']",SP,"In the first phase, news of low turnout is coming in many districts. Voting is not only your right but it is also a sacred duty. Only an aware voter can change the condition of the country and the state. Booster dose is needed. Participate more and more in this great sacrifice of democracy.",0.8297,False,1
349,349,2022-02-11 03:32:06+00:00,1.49e+18,"Gems never shine without rubbing. Similarly, the personality of a man does not flourish without struggle.",shivpalsinghyad,"['Gems', 'never', 'shine', 'without', 'rubbing.', 'Similarly,', 'the', 'personality', 'of', 'a', 'man', 'does', 'not', 'flourish', 'without', 'struggle.']",SP,"Gems never shine without rubbing. Similarly, the personality of a man does not flourish without struggle.",-0.1808,False,0
350,350,2022-02-10 15:43:08+00:00,1.49e+18,"2/2 Unemployment and inflation have broken the back of the common man. Therefore, I appeal to all of you to vote for the Samajwadi Party in large numbers. and counter it.",shivpalsinghyad,"['2/2', 'Unemployment', 'and', 'inflation', 'have', 'broken', 'the', 'back', 'of', 'the', 'common', 'man.', 'Therefore,', 'I', 'appeal', 'to', 'all', 'of', 'you', 'to', 'vote', 'for', 'the', 'Samajwadi', 'Party', 'in', 'large', 'numbers.', 'and', 'counter', 'it.']",SP,"2/2 Unemployment and inflation have broken the back of the common man. Therefore, I appeal to all of you to vote for the Samajwadi Party in large numbers. and counter it.",-0.5106,False,0
351,351,2022-02-10 15:43:01+00:00,1.49e+18,"Did extensive public relations today in 1/2 Jaswantnagar. In this sequence, Janakpur, Ramtal, Nagla Udai Singh, Sirsa, Piharpur, Kukavali, Andavali and Maa Narayani Inter College met all the affectionate relatives and discussed important issues. People are angry with the privatization policy of this government.",shivpalsinghyad,"['Did', 'extensive', 'public', 'relations', 'today', 'in', '1/2', 'Jaswantnagar.', 'In', 'this', 'sequence,', 'Janakpur,', 'Ramtal,', 'Nagla', 'Udai', 'Singh,', 'Sirsa,', 'Piharpur,', 'Kukavali,', 'Andavali', 'and', 'Maa', 'Narayani', 'Inter', 'College', 'met', 'all', 'the', 'affectionate', 'relatives', 'and', 'discussed', 'important', 'issues.', 'People', 'are', 'angry', 'with', 'the', 'privatization', 'policy', 'of', 'this', 'government.']",SP,"Did extensive public relations today in 1/2 Jaswantnagar. In this sequence, Janakpur, Ramtal, Nagla Udai Singh, Sirsa, Piharpur, Kukavali, Andavali and Maa Narayani Inter College met all the affectionate relatives and discussed important issues. People are angry with the privatization policy of this government.",0.1027,False,1
352,352,2022-02-10 09:51:31+00:00,1.49e+18,Do your vote for the development and change of the state.,shivpalsinghyad,"['Do', 'your', 'vote', 'for', 'the', 'development', 'and', 'change', 'of', 'the', 'state.']",SP,Do your vote for the development and change of the state.,0.0,False,1
353,353,2022-02-10 07:52:48+00:00,1.49e+18,"Voting is going on in 58 seats in the first phase today. Before casting your valuable vote, remember who cares about the unemployed and the food donors. Who likes progress and who cares about your children's education, health and future. Don't forget your every vote, not only UP, it will decide the future of the country.",shivpalsinghyad,"['Voting', 'is', 'going', 'on', 'in', '58', 'seats', 'in', 'the', 'first', 'phase', 'today.', 'Before', 'casting', 'your', 'valuable', 'vote,', 'remember', 'who', 'cares', 'about', 'the', 'unemployed', 'and', 'the', 'food', 'donors.', 'Who', 'likes', 'progress', 'and', 'who', 'cares', 'about', 'your', ""children's"", 'education,', 'health', 'and', 'future.', ""Don't"", 'forget', 'your', 'every', 'vote,', 'not', 'only', 'UP,', 'it', 'will', 'decide', 'the', 'future', 'of', 'the', 'country.']",SP,"Voting is going on in 58 seats in the first phase today. Before casting your valuable vote, remember who cares about the unemployed and the food donors. Who likes progress and who cares about your children's education, health and future. Don't forget your every vote, not only UP, it will decide the future of the country.",0.9368,False,1
357,357,2022-02-06 05:38:16+00:00,1.49e+18,"Swara Nightingale, I am saddened by the demise of 'Bharat Ratna' respected Lata Mangeshkar ji. His death is an irreparable loss to the music world and the art world.

I extend my condolences to the bereaved family and all their lovely music lovers.
Tribute ...

#Lata Mangeshkar #Lata_Mangeshkar #LataDidi",shivpalsinghyad,"['Swara', 'Nightingale,', 'I', 'am', 'saddened', 'by', 'the', 'demise', 'of', ""'Bharat"", ""Ratna'"", 'respected', 'Lata', 'Mangeshkar', 'ji.', 'His', 'death', 'is', 'an', 'irreparable', 'loss', 'to', 'the', 'music', 'world', 'and', 'the', 'art', 'world.\n\nI', 'extend', 'my', 'condolences', 'to', 'the', 'bereaved', 'family', 'and', 'all', 'their', 'lovely', 'music', 'lovers.\nTribute', '...\n\n#Lata', 'Mangeshkar', '#Lata_Mangeshkar', '#LataDidi']",SP,"Swara Nightingale, I am saddened by the demise of 'Bharat Ratna' respected Lata Mangeshkar ji. His death is an irreparable loss to the music world and the art world.

I extend my condolences to the bereaved family and all their lovely music lovers.
Tribute ...

#Lata Mangeshkar #Lata_Mangeshkar #LataDidi",-0.1779,False,0
358,358,2022-02-05 16:29:26+00:00,1.49e+18,"I am overwhelmed by the best wishes and congratulatory messages from all of you well wishers, friends and loved ones on the occasion of my birthday. I express my gratitude to all of you and hope that in the same way, I will always get your love, support, guidance and blessings.",shivpalsinghyad,"['I', 'am', 'overwhelmed', 'by', 'the', 'best', 'wishes', 'and', 'congratulatory', 'messages', 'from', 'all', 'of', 'you', 'well', 'wishers,', 'friends', 'and', 'loved', 'ones', 'on', 'the', 'occasion', 'of', 'my', 'birthday.', 'I', 'express', 'my', 'gratitude', 'to', 'all', 'of', 'you', 'and', 'hope', 'that', 'in', 'the', 'same', 'way,', 'I', 'will', 'always', 'get', 'your', 'love,', 'support,', 'guidance', 'and', 'blessings.']",SP,"I am overwhelmed by the best wishes and congratulatory messages from all of you well wishers, friends and loved ones on the occasion of my birthday. I express my gratitude to all of you and hope that in the same way, I will always get your love, support, guidance and blessings.",0.9844,False,1
359,359,2022-02-05 06:25:56+00:00,1.49e+18,"Hearty greetings to all the country and the people of the state on the auspicious festival of Basant Panchami.
May the arrival of spring bring happiness, peace and prosperity to all of you.",shivpalsinghyad,"['Hearty', 'greetings', 'to', 'all', 'the', 'country', 'and', 'the', 'people', 'of', 'the', 'state', 'on', 'the', 'auspicious', 'festival', 'of', 'Basant', 'Panchami.\nMay', 'the', 'arrival', 'of', 'spring', 'bring', 'happiness,', 'peace', 'and', 'prosperity', 'to', 'all', 'of', 'you.']",SP,"Hearty greetings to all the country and the people of the state on the auspicious festival of Basant Panchami.
May the arrival of spring bring happiness, peace and prosperity to all of you.",0.9201,False,1
360,360,2022-02-03 14:16:40+00:00,1.49e+18,"Will wave the flag of socialism...
#Akhilesh_A_Rahe_Hain",shivpalsinghyad,"['Will', 'wave', 'the', 'flag', 'of', 'socialism...\n#Akhilesh_A_Rahe_Hain']",SP,"Will wave the flag of socialism...
#Akhilesh_A_Rahe_Hain",0.0,False,1
361,361,2022-02-01 14:33:27+00:00,1.49e+18,"general budget 2022
Are you ready for a good day?
Do wait 25 more years!
Not even the discussion of MNREGA.
At present, the poor, small businessmen have got only rattles.
#budget2022
#no_should_BJP",shivpalsinghyad,"['general', 'budget', '2022\nAre', 'you', 'ready', 'for', 'a', 'good', 'day?\nDo', 'wait', '25', 'more', 'years!\nNot', 'even', 'the', 'discussion', 'of', 'MNREGA.\nAt', 'present,', 'the', 'poor,', 'small', 'businessmen', 'have', 'got', 'only', 'rattles.\n#budget2022\n#no_should_BJP']",SP,"general budget 2022
Are you ready for a good day?
Do wait 25 more years!
Not even the discussion of MNREGA.
At present, the poor, small businessmen have got only rattles.
#budget2022
#no_should_BJP",0.3802,False,1
362,362,2022-02-01 13:27:43+00:00,1.49e+18,"The budget has completely disappointed the common people. There is no relief for the middle class, especially for the employed people. There is no change in income tax rates. The scope of tax exemption has also not been increased. The biggest thing is there is no big announcement for women.
#budget2022
#no_should_BJP",shivpalsinghyad,"['The', 'budget', 'has', 'completely', 'disappointed', 'the', 'common', 'people.', 'There', 'is', 'no', 'relief', 'for', 'the', 'middle', 'class,', 'especially', 'for', 'the', 'employed', 'people.', 'There', 'is', 'no', 'change', 'in', 'income', 'tax', 'rates.', 'The', 'scope', 'of', 'tax', 'exemption', 'has', 'also', 'not', 'been', 'increased.', 'The', 'biggest', 'thing', 'is', 'there', 'is', 'no', 'big', 'announcement', 'for', 'women.\n#budget2022\n#no_should_BJP']",SP,"The budget has completely disappointed the common people. There is no relief for the middle class, especially for the employed people. There is no change in income tax rates. The scope of tax exemption has also not been increased. The biggest thing is there is no big announcement for women.
#budget2022
#no_should_BJP",-0.7722,False,0
363,363,2022-02-01 11:23:05+00:00,1.49e+18,"Farmers disappointed with the budget There was a hope of increase in PM Kisan fund, but nothing happened. No concrete assurance on MSP either. He did not even try to touch the issues of the farmers, for which he is on the streets today. Government should tell how the income of farmers will be doubled in 2022.
#budget2022",shivpalsinghyad,"['Farmers', 'disappointed', 'with', 'the', 'budget', 'There', 'was', 'a', 'hope', 'of', 'increase', 'in', 'PM', 'Kisan', 'fund,', 'but', 'nothing', 'happened.', 'No', 'concrete', 'assurance', 'on', 'MSP', 'either.', 'He', 'did', 'not', 'even', 'try', 'to', 'touch', 'the', 'issues', 'of', 'the', 'farmers,', 'for', 'which', 'he', 'is', 'on', 'the', 'streets', 'today.', 'Government', 'should', 'tell', 'how', 'the', 'income', 'of', 'farmers', 'will', 'be', 'doubled', 'in', '2022.\n#budget2022']",SP,"Farmers disappointed with the budget There was a hope of increase in PM Kisan fund, but nothing happened. No concrete assurance on MSP either. He did not even try to touch the issues of the farmers, for which he is on the streets today. Government should tell how the income of farmers will be doubled in 2022.
#budget2022",0.7169,False,1
